label,text
0,PC_032931 PC_001820 PC_002005 PC_032937 PC_032938 PC_032939 PC_032940 PC_032941 PC_020900 PC_020900 PC_032942 PC_032932 PC_001230 PC_017493 PC_001821 PC_032943 PC_032944 PC_032933 PC_001625 PC_032934 PC_032935 PC_032936
1,PC_010047 PC_033772 PC_015532 PC_010788 PC_007529 PC_010074 PC_011577 PC_015531 PC_015572 PC_008481 PC_010604 PC_018254 PC_018133 PC_018257 PC_017881 PC_003019 PC_004757 PC_003853 PC_002194 PC_004523 PC_018259 PC_018260 PC_001028 PC_005176 PC_018261 PC_018262 PC_015574 PC_026794 PC_004093 PC_013642 PC_018252 PC_008482 PC_005169 PC_009868 PC_013720 PC_026797 PC_015246 PC_008468 PC_011578 PC_010789 PC_010089 PC_010088
1,PC_007458 PC_006357 PC_003864 PC_005168 PC_006687 PC_000521 PC_007932 PC_003853 PC_005717 PC_011394 PC_004501 PC_005991 PC_007961 PC_008745 PC_011314 PC_003092 PC_002457 PC_000124 PC_004910 PC_011503 PC_001857 PC_001472 PC_002635 PC_034537 PC_026802 PC_011559 PC_005700 PC_041388 PC_034538 PC_034539 PC_002000 PC_004666 PC_015754 PC_007455 PC_004616 PC_001768 PC_008900 PC_018019 PC_001958 PC_001473 PC_027281 PC_034540 PC_007457 PC_003780 PC_006356 PC_001500 PC_002146 PC_002001 PC_017923 PC_008853 PC_008450 PC_010082 PC_009991 PC_003632 PC_003633 PC_004112
1,PC_004345 PC_004339 PC_003631 PC_005986 PC_003861 PC_004348 PC_002446 PC_004082 PC_004504 PC_005971 PC_004612 PC_003455 PC_004106 PC_004349 PC_004613 PC_004107 PC_002791 PC_039339 PC_013599 PC_011418 PC_012332 PC_000736 PC_004104 PC_000736 PC_010041 PC_002228 PC_003175 PC_003993 PC_006970 PC_013597 PC_000735 PC_000735 PC_009983 PC_003456 PC_007049 PC_003254 PC_008899 PC_000736 PC_002228 PC_002880 PC_002229 PC_004014 PC_001065 PC_003456 PC_001330 PC_001956 PC_001857 PC_001472 PC_002881 PC_010039 PC_008756 PC_022492 PC_010707 PC_002000 PC_004346 PC_004666 PC_001776 PC_008346 PC_005167 PC_004813 PC_010040 PC_005403 PC_008957 PC_007921 PC_004343 PC_004347 PC_001259 PC_010785 PC_001473 PC_000358 PC_000560 PC_001503 PC_003268 PC_003453 PC_002148 PC_005457 PC_004611 PC_003454 PC_001331 PC_002004 PC_024333 PC_004103 PC_010090 PC_001498 PC_003567 PC_004344 PC_004345 PC_004105
1,PC_002228 PC_002880 PC_002229 PC_004014 PC_001065 PC_001330 PC_001956 PC_001857 PC_001472 PC_002881 PC_003176 PC_010039 PC_008756 PC_022492 PC_010707 PC_002000 PC_004666 PC_001776 PC_004616 PC_005312 PC_004113 PC_006810 PC_015536 PC_018693 PC_018694 PC_000005 PC_005403 PC_008957 PC_007921 PC_004343 PC_001259 PC_002396 PC_005717 PC_001991 PC_000358 PC_001957 PC_007056 PC_003268 PC_003453 PC_002148 PC_005457 PC_003454 PC_001331 PC_001582 PC_002001 PC_010647 PC_009388 PC_008267 PC_012497 PC_011580 PC_008016 PC_004856 PC_021838 PC_007156 PC_008016 PC_008016 PC_011581 PC_021557 PC_008017 PC_008017 PC_011582 PC_005165 PC_004012 PC_000735 PC_006365 PC_004628 PC_001825 PC_001825 PC_003782 PC_003361 PC_002221 PC_009365 PC_015623 PC_002396 PC_006339 PC_002089 PC_003553 PC_002222 PC_005310 PC_001672 PC_003631 PC_015537 PC_012558 PC_000736
1,PC_003496 PC_004539 PC_000984 PC_002317 PC_002029 PC_004976 PC_000916 PC_000030 PC_000266 PC_000219 PC_000880 PC_004587 PC_000731 PC_000948 PC_000022 PC_003929 PC_000171 PC_000031 PC_000379 PC_001054 PC_000032 PC_000016 PC_000534 PC_001436 PC_005206 PC_001650 PC_001055 PC_001918 PC_000564 PC_000061 PC_000812 PC_000653 PC_001743 PC_006043 PC_002822 PC_000043 PC_000027 PC_003307 PC_003671 PC_000036 PC_002030 PC_004677 PC_000356 PC_002964 PC_000289 PC_000037 PC_000267 PC_001618 PC_000745 PC_000407 PC_003123 PC_000881 PC_000038 PC_000268 PC_007994 PC_000035 PC_000028 PC_012463 PC_012464 PC_012465 PC_000132 PC_003418 PC_000153 PC_000165 PC_001153 PC_005131 PC_000078 PC_000536 PC_001437 PC_000017 PC_000722 PC_000119 PC_000092 PC_013543 PC_018066 PC_000443 PC_002672 PC_001648 PC_003308 PC_000276 PC_009435 PC_003125 PC_009637 PC_000535
1,PC_005882 PC_013426 PC_025639 PC_005884 PC_020949 PC_011264 PC_014879 PC_033000 PC_033001 PC_013623 PC_033002 PC_002094 PC_008251 PC_011249 PC_020554 PC_007829 PC_033003 PC_003998 PC_015170 PC_033004 PC_007377 PC_025651 PC_009252 PC_007375 PC_003562 PC_020595 PC_007818 PC_002403 PC_001427 PC_003366 PC_033006 PC_033007 PC_009372 PC_004115 PC_011436 PC_017857 PC_011438 PC_011439 PC_007061 PC_006692 PC_017858 PC_015172 PC_017860 PC_008858 PC_017861 PC_009378 PC_007062 PC_015175 PC_005707 PC_017492 PC_020584 PC_014908 PC_033008 PC_002943 PC_004619 PC_015171
0,PC_012779 PC_022381 PC_027629 PC_012780 PC_027630 PC_001712 PC_025835 PC_011760 PC_011745 PC_011761 PC_014055 PC_015921 PC_014056 PC_022382 PC_001695 PC_018658 PC_001361 PC_010961 PC_009961 PC_022857 PC_035221 PC_010962 PC_012782 PC_006673 PC_007059 PC_035226 PC_012496 PC_011309 PC_010225 PC_010203 PC_010254 PC_011759 PC_002133 PC_036380 PC_000865 PC_001711 PC_012783 PC_002648 PC_015922 PC_001158 PC_003409 PC_000130 PC_035222 PC_001224 PC_001414 PC_000723 PC_002134 PC_006330 PC_010963 PC_010963 PC_035229 PC_001286 PC_008804 PC_027627 PC_011763 PC_001807 PC_011764 PC_011765 PC_000182 PC_000936 PC_010964 PC_001538 PC_022384 PC_014057 PC_001806 PC_010255 PC_014058 PC_011766 PC_011767 PC_001092 PC_001898 PC_011768 PC_010965 PC_011762 PC_022380 PC_012785 PC_035223
0,PC_017610 PC_001196 PC_001004 PC_004058 PC_008302 PC_004581 PC_003219 PC_001878 PC_001974 PC_002439 PC_005370 PC_004871 PC_001144 PC_004576 PC_001209 PC_010256 PC_003405 PC_011380 PC_002922 PC_010257 PC_003406 PC_005134 PC_004056 PC_004307 PC_003605 PC_000799 PC_001796 PC_003830 PC_003424 PC_003423 PC_001402 PC_002921 PC_000495 PC_001976 PC_002907 PC_004069 PC_022393 PC_001460 PC_003831 PC_003832 PC_003604 PC_006645 PC_002261 PC_003606 PC_003829 PC_001410 PC_003834
0,PC_017610 PC_001196 PC_001004 PC_004058 PC_008302 PC_004581 PC_003219 PC_001878 PC_001974 PC_002439 PC_005370 PC_004871 PC_001144 PC_004576 PC_001209 PC_010256 PC_003405 PC_011380 PC_002922 PC_010257 PC_003406 PC_005134 PC_004056 PC_004307 PC_003605 PC_000799 PC_001796 PC_003830 PC_003424 PC_003423 PC_001402 PC_002921 PC_000495 PC_001976 PC_002907 PC_004069 PC_022393 PC_001460 PC_003831 PC_003832 PC_003604 PC_006645 PC_002261 PC_003606 PC_003829 PC_001410 PC_003834
1,PC_026662 PC_033486 PC_026665 PC_033487 PC_000737 PC_014882 PC_013410 PC_013590 PC_015239 PC_002800 PC_018110 PC_003559 PC_021522 PC_002943 PC_007825 PC_026666 PC_012484 PC_011462 PC_015360 PC_033488 PC_005416 PC_003554 PC_003560 PC_015368 PC_018111 PC_021523 PC_018112 PC_021060 PC_015240 PC_004143 PC_007469 PC_026207 PC_001499 PC_033489 PC_006700 PC_033490 PC_026667 PC_026668 PC_018113 PC_018114 PC_003188 PC_005893 PC_003028 PC_003189 PC_004518 PC_002458 PC_003029 PC_001390 PC_012169 PC_003188 PC_003793 PC_033491 PC_026663 PC_026664 PC_033485
1,PC_010492 PC_032127 PC_025648 PC_032128 PC_020557 PC_032129 PC_032130 PC_032131 PC_032131 PC_025647 PC_032132 PC_020558 PC_032134 PC_032135 PC_003555 PC_003555 PC_032136 PC_032137 PC_012152 PC_013414 PC_011254 PC_025652 PC_032138 PC_032139 PC_032140 PC_012153 PC_020561 PC_014878 PC_032141 PC_032142 PC_002577 PC_032143 PC_003788 PC_006579 PC_012154 PC_009243 PC_005883 PC_001452 PC_003183 PC_003183 PC_004263 PC_032144 PC_003999 PC_007825 PC_032145 PC_020563 PC_014885 PC_012155 PC_014886 PC_020564 PC_005316 PC_005316 PC_007367 PC_020565 PC_020557
1,PC_001767 PC_006268 PC_001873 PC_007916 PC_002757 PC_006272 PC_006618 PC_003815 PC_005355 PC_008080 PC_006271 PC_007001 PC_002756 PC_009268 PC_006266 PC_006269 PC_004559 PC_002577 PC_003210 PC_003393 PC_004289 PC_026064 PC_006267 PC_006270 PC_004288 PC_008846 PC_003211 PC_012324 PC_006674 PC_005353 PC_005925 PC_006265 PC_003813 PC_006620 PC_003394 PC_003394 PC_007819 PC_003814 PC_004047 PC_003043 PC_004558 PC_005352 PC_003812 PC_004290 PC_004560 PC_004046 PC_003044 PC_006619 PC_005111 PC_006273 PC_006616 PC_005354
1,PC_017759 PC_004328 PC_006335 PC_004605 PC_004812 PC_000853 PC_003558 PC_020822 PC_001257 PC_001256 PC_000194 PC_004007 PC_000782 PC_001384 PC_000991 PC_000428 PC_000483 PC_000567 PC_004270 PC_000506 PC_000427 PC_000306 PC_002723 PC_003575 PC_003624 PC_005973 PC_007906 PC_006336 PC_006337 PC_006338 PC_002090 PC_004094 PC_004006 PC_000918 PC_006969 PC_025933 PC_000484 PC_000854 PC_002402 PC_003027 PC_003445
1,PC_017732 PC_006647 PC_017755 PC_017756 PC_017757 PC_017758 PC_020819 PC_020820 PC_017735 PC_015065 PC_009953 PC_015066 PC_015067 PC_004005 PC_000124 PC_013559 PC_017737 PC_017733 PC_015068 PC_015069 PC_015070 PC_015071 PC_015072 PC_015073 PC_032563 PC_001671 PC_001384 PC_000991 PC_020810 PC_000991 PC_000991 PC_008248 PC_015074 PC_015075 PC_015076 PC_015077 PC_013555 PC_015078 PC_015079 PC_017734 PC_015080 PC_020825 PC_020826 PC_013556 PC_007817 PC_007817 PC_015081 PC_032553 PC_032554 PC_025926 PC_025936 PC_015082 PC_015083 PC_015084 PC_015085 PC_015086 PC_017738 PC_017739 PC_015087 PC_017741 PC_017742 PC_001671 PC_015088 PC_017744 PC_004604 PC_005072 PC_008330 PC_025929 PC_001388 PC_017745 PC_017745 PC_015091 PC_025937 PC_015092 PC_017746 PC_015093 PC_015094 PC_015095 PC_017747 PC_010603 PC_017748 PC_017749 PC_015064 PC_001957 PC_017750 PC_020818 PC_017751 PC_017752 PC_005972 PC_025938 PC_020827 PC_020828 PC_006339 PC_032547 PC_006630 PC_025930 PC_020829 PC_032564 PC_025931 PC_009346 PC_017753 PC_014961 PC_017754
1,PC_033492 PC_033495 PC_033496 PC_033497 PC_033498 PC_004383 PC_026669 PC_033499 PC_009447 PC_005739 PC_004509 PC_005399 PC_003857 PC_011557 PC_001999 PC_025913 PC_025927 PC_020814 PC_017918 PC_017838 PC_026214 PC_012408 PC_033122 PC_017919 PC_025705 PC_015498 PC_004604 PC_011558 PC_026375 PC_002938 PC_005717 PC_002457 PC_007026 PC_010785 PC_026216 PC_006346 PC_005880 PC_018116 PC_040237 PC_005655 PC_001331 PC_002004 PC_015499 PC_003444 PC_006248 PC_011408 PC_002961 PC_014890 PC_033493 PC_033494
1,PC_003993 PC_000736 PC_002228 PC_002880 PC_002229 PC_004014 PC_001065 PC_001330 PC_001956 PC_001857 PC_006970 PC_001472 PC_002881 PC_007920 PC_005700 PC_012329 PC_010636 PC_012330 PC_009984 PC_006587 PC_009883 PC_013597 PC_001776 PC_001768 PC_002406 PC_005083 PC_005403 PC_008957 PC_007921 PC_004343 PC_001259 PC_012331 PC_000735 PC_001991 PC_000358 PC_000560 PC_001503 PC_003268 PC_003453 PC_002148 PC_011579 PC_005457 PC_003454 PC_000735 PC_001331 PC_002004 PC_024333 PC_004103 PC_010090 PC_001498 PC_003567 PC_004344 PC_004345 PC_003455 PC_009983 PC_004104 PC_003456 PC_004346 PC_004347 PC_004611 PC_004105 PC_004339 PC_003631 PC_005986 PC_003861 PC_007049 PC_004348 PC_002446 PC_004082 PC_004504 PC_005971 PC_004612 PC_004106 PC_004349 PC_004613 PC_004107 PC_003254 PC_002791 PC_039339 PC_013599 PC_011418 PC_012332 PC_000736 PC_002228 PC_003175 PC_008899
1,PC_003496 PC_004539 PC_000984 PC_002317 PC_002029 PC_004976 PC_000916 PC_000030 PC_000266 PC_000219 PC_000880 PC_004587 PC_000731 PC_000948 PC_000022 PC_003929 PC_000171 PC_000031 PC_000379 PC_001054 PC_000032 PC_000016 PC_000534 PC_001436 PC_005206 PC_001650 PC_001055 PC_001918 PC_000564 PC_000061 PC_000812 PC_000653 PC_001743 PC_006043 PC_002822 PC_000043 PC_000027 PC_003307 PC_003671 PC_000036 PC_002030 PC_004677 PC_000356 PC_002964 PC_000289 PC_000037 PC_000267 PC_001618 PC_000745 PC_000407 PC_003123 PC_000881 PC_000038 PC_000268 PC_007994 PC_000035 PC_000028 PC_012463 PC_012464 PC_012465 PC_000132 PC_003418 PC_000153 PC_000165 PC_001153 PC_005131 PC_000078 PC_000536 PC_001437 PC_000017 PC_000722 PC_000119 PC_000092 PC_013543 PC_018066 PC_000443 PC_002672 PC_001648 PC_003308 PC_000276 PC_009435 PC_003125 PC_009637 PC_000535
0,PC_018142 PC_005405 PC_003266 PC_002283 PC_006979 PC_006702 PC_006054 PC_002528 PC_002679 PC_006415 PC_006412 PC_021563 PC_006413 PC_006414 PC_011584 PC_009462 PC_007161 PC_002677 PC_002678
1,PC_018080 PC_033442 PC_002936 PC_008926 PC_008927 PC_015461 PC_015462 PC_015463 PC_001652 PC_005450 PC_006401 PC_015464 PC_018082 PC_013761 PC_018087 PC_021490 PC_012478 PC_021491 PC_015465 PC_015466 PC_015467 PC_006047 PC_015468 PC_033443 PC_008012 PC_026537 PC_033464 PC_026538 PC_005451 PC_033465 PC_026539 PC_026540 PC_026541 PC_026542 PC_026543 PC_026544 PC_018088 PC_026546 PC_026547 PC_026545 PC_021492 PC_013762 PC_021493 PC_026548 PC_018089 PC_026549 PC_021494 PC_033468 PC_021495 PC_003255 PC_015469 PC_002823 PC_026550 PC_021478 PC_021496 PC_006048 PC_015470 PC_026551 PC_018090 PC_015471 PC_001483 PC_007523 PC_012479 PC_005707 PC_018083 PC_015474 PC_015473 PC_015475 PC_013763 PC_015476 PC_015477 PC_015478 PC_007524 PC_018092 PC_021497 PC_026511 PC_021498 PC_021499 PC_015479 PC_009996 PC_010781 PC_013764 PC_012481 PC_018093 PC_003625 PC_015480 PC_021479 PC_003309 PC_003446 PC_015481 PC_013765 PC_005978 PC_015482 PC_015483 PC_004683 PC_015484 PC_026555 PC_026512 PC_026556 PC_006402 PC_021501 PC_015485 PC_015486 PC_006049 PC_003256 PC_026557 PC_026558 PC_026559 PC_018081 PC_021480 PC_026560 PC_021502 PC_015487 PC_026561 PC_013766 PC_018094 PC_026562 PC_015488 PC_026564 PC_006050 PC_026513 PC_015489 PC_018095 PC_001424 PC_018096 PC_001293 PC_009996 PC_004146 PC_026566 PC_011554 PC_026567 PC_026514 PC_026568 PC_015490 PC_026569 PC_008013 PC_018097 PC_026570 PC_026571 PC_015491 PC_026572 PC_026573 PC_026515 PC_026574 PC_021508 PC_007155 PC_018098 PC_013768 PC_015492 PC_013562 PC_026575 PC_004397 PC_026576 PC_021481 PC_026577 PC_026578 PC_018099 PC_015493 PC_013769 PC_021509 PC_021510 PC_026581 PC_026582 PC_026516 PC_026583 PC_021511 PC_026584 PC_010007 PC_026585 PC_026586 PC_026587 PC_026588 PC_026589 PC_026590 PC_034532 PC_026591 PC_026592 PC_026593 PC_018100 PC_018101 PC_026594 PC_026595 PC_026596 PC_026597 PC_018102 PC_001225 PC_026598 PC_026599 PC_026600 PC_026601 PC_021512 PC_021513 PC_026602 PC_026603 PC_026604 PC_000748 PC_004144 PC_033473 PC_012482 PC_026605 PC_018103 PC_026606 PC_033475 PC_026607 PC_026608 PC_026609 PC_026610 PC_001744 PC_026611 PC_021514 PC_011555 PC_021515 PC_026613 PC_021516 PC_026614 PC_026580 PC_026615 PC_026616 PC_026508 PC_015450 PC_026617 PC_033477 PC_026618 PC_026619 PC_033478 PC_026620 PC_018104 PC_026622 PC_026623 PC_002966 PC_026624 PC_026625 PC_026626 PC_026627 PC_021517 PC_034535 PC_026628 PC_021518 PC_033479 PC_004145 PC_018106 PC_026629 PC_026630 PC_026631 PC_015496 PC_026632 PC_026633 PC_026634 PC_026635 PC_026636 PC_026517 PC_021519 PC_026637 PC_026638 PC_026639 PC_013770 PC_026640 PC_026641 PC_026642 PC_026643 PC_005684 PC_026518 PC_026644 PC_018107 PC_018108 PC_026645 PC_026646 PC_026647 PC_026648 PC_026649 PC_026650 PC_026651 PC_026519 PC_026652 PC_026653 PC_026654 PC_026656 PC_026657 PC_026658 PC_015497 PC_021520 PC_033482 PC_026660 PC_007151 PC_033483 PC_033484 PC_026661 PC_018109 PC_021521 PC_010080 PC_000366 PC_026520 PC_033446 PC_021482 PC_011315 PC_033447 PC_033448 PC_033449
0,PC_032976 PC_032981 PC_026085 PC_026092 PC_001820 PC_003093 PC_002005 PC_003271 PC_001528 PC_008345 PC_015149 PC_032978 PC_003275 PC_001230 PC_032982 PC_009364 PC_032983 PC_026104 PC_032984 PC_032985 PC_026102 PC_032979 PC_032980 PC_001625 PC_007453
1,PC_004672 PC_003794 PC_002519 PC_004675 PC_006459 PC_001452 PC_002488 PC_003104 PC_004972 PC_003858 PC_004393 PC_001953 PC_004973 PC_005740 PC_003865 PC_003561 PC_003566 PC_007834 PC_013699 PC_013700 PC_027155 PC_003187 PC_004627 PC_026379 PC_015410 PC_018449 PC_002575 PC_004617 PC_021841 PC_001030 PC_007060 PC_003276 PC_003095 PC_004516 PC_000975 PC_003818 PC_002878 PC_000292 PC_001171 PC_004807 PC_003959 PC_003096 PC_003960 PC_000874 PC_004674 PC_001231 PC_000414 PC_015163 PC_001100 PC_000100 PC_000946 PC_000696 PC_000269 PC_001309 PC_001585 PC_005076 PC_005082 PC_000888 PC_000888 PC_003371 PC_000630 PC_004671 PC_003790 PC_004392 PC_004013 PC_004009
0,PC_002615 PC_001004 PC_002438 PC_013498 PC_001280 PC_003648 PC_000719 PC_001078 PC_018661 PC_000862 PC_000438 PC_000495 PC_002616 PC_001076 PC_013611 PC_000148 PC_005718 PC_005123 PC_004320 PC_005634 PC_004298 PC_000899 PC_017840 PC_000013 PC_000799 PC_005118 PC_000231 PC_000244 PC_001402 PC_004125 PC_000927 PC_000023 PC_007055 PC_000828 PC_026224 PC_001080 PC_000386 PC_000878 PC_005359 PC_000365 PC_008882 PC_000824 PC_005945 PC_003272 PC_003458 PC_000705
0,PC_002615 PC_002438 PC_001280 PC_003648 PC_000719 PC_001078 PC_000862 PC_001696 PC_001144 PC_002616 PC_000438 PC_000495 PC_001076 PC_000148 PC_005718 PC_004320 PC_005634 PC_003220 PC_000899 PC_000013 PC_000799 PC_005118 PC_000828 PC_011771 PC_000231 PC_000244 PC_001402 PC_004125 PC_001002 PC_000023 PC_007055 PC_001080 PC_000386 PC_000824 PC_005359 PC_010937 PC_000365 PC_008882 PC_005945 PC_003272 PC_003458 PC_001196 PC_001004
0,PC_001207 PC_004036 PC_005630 PC_003390 PC_000489 PC_020892 PC_002103 PC_002744 PC_002422 PC_002240 PC_001520 PC_008332 PC_001629 PC_002897 PC_001785 PC_004557 PC_001456 PC_002742 PC_003206 PC_002421 PC_000272 PC_000242 PC_002420 PC_001716 PC_000323 PC_002147 PC_001968 PC_001967 PC_001952 PC_004101 PC_001816 PC_000271 PC_002741 PC_000296 PC_005699 PC_002787 PC_002144 PC_007449 PC_003387 PC_000229 PC_000229 PC_000959 PC_000743 PC_001904 PC_002238 PC_001903 PC_009967 PC_002896 PC_001782 PC_001474 PC_001866 PC_002237 PC_001037 PC_002102 PC_000263 PC_001966 PC_002002 PC_002101 PC_001687 PC_001865 PC_004038 PC_002281 PC_001514 PC_000404 PC_013594 PC_003630 PC_004610 PC_010455 PC_004102 PC_001072 PC_001207 PC_000958 PC_017826 PC_001599 PC_001599 PC_001864 PC_001097 PC_001547 PC_001814 PC_004036 PC_001629 PC_001716 PC_005699 PC_001903 PC_002002 PC_010455 PC_001227 PC_001227 PC_003451 PC_000958 PC_001692 PC_003392 PC_000744 PC_004342 PC_002248 PC_003588 PC_002600 PC_002429 PC_002901 PC_020329 PC_017826 PC_002752 PC_002599 PC_002428 PC_013595 PC_000334 PC_002751 PC_013220 PC_004041 PC_002750 PC_002749 PC_001599 PC_002247 PC_001691 PC_000670 PC_001971 PC_000310 PC_002427 PC_001970 PC_000434 PC_004040 PC_000894 PC_001599 PC_002900 PC_004100 PC_003587 PC_000323 PC_002899 PC_003207 PC_002246 PC_000490 PC_002598 PC_000405 PC_001864 PC_002747 PC_002245 PC_005697 PC_001998 PC_006350 PC_005697 PC_004338 PC_002788 PC_003264 PC_001097 PC_001466 PC_001811 PC_000873 PC_003089 PC_005162 PC_002789 PC_002618 PC_000711 PC_003090 PC_003265 PC_001547 PC_000893 PC_002106 PC_002597 PC_001870 PC_002898 PC_002244 PC_002595 PC_002426 PC_002594 PC_002243 PC_001814 PC_002425 PC_002424 PC_002242 PC_002423 PC_001602 PC_008850 PC_001335 PC_001868 PC_001690 PC_001397
1,PC_000372 PC_000155 PC_000374 PC_002483 PC_000327 PC_012352 PC_002644 PC_000141 PC_000841 PC_000562 PC_000563 PC_011454 PC_000034 PC_000034 PC_001735 PC_000086 PC_000476 PC_000234 PC_010651 PC_008299 PC_001132 PC_000978 PC_012351 PC_000301 PC_001084 PC_000979 PC_017888 PC_000531 PC_002484 PC_001020 PC_033047 PC_000373 PC_033049 PC_000352 PC_005171 PC_005710 PC_000698 PC_000394 PC_001303 PC_000328 PC_000842 PC_003280 PC_000594 PC_001304 PC_004356 PC_000912 PC_001824 PC_000375 PC_022165 PC_000580 PC_018509 PC_009382 PC_003281 PC_000417 PC_003869 PC_004119 PC_000084 PC_000376 PC_003870 PC_008359 PC_000843 PC_002946 PC_000377 PC_002013 PC_002485 PC_001529 PC_026163 PC_026164 PC_007466 PC_001736 PC_000942 PC_004625 PC_003871 PC_002645 PC_001019 PC_004357 PC_002646 PC_033048 PC_001103 PC_020975 PC_003101 PC_006697 PC_001104 PC_027306 PC_002486 PC_001477
1,PC_005711 PC_002314 PC_002294 PC_002315 PC_002524 PC_001646 PC_003925 PC_001362 PC_002316 PC_000307 PC_001226 PC_001915 PC_001357 PC_001301 PC_001295 PC_002503 PC_000507 PC_000855 PC_001634 PC_001643 PC_000889 PC_015724 PC_006584 PC_034273 PC_003187 PC_010193 PC_011475 PC_001554 PC_004646 PC_006228 PC_004008 PC_009550 PC_007570 PC_001829 PC_000975 PC_005698 PC_002793 PC_003277 PC_002942 PC_004807 PC_003959 PC_003096 PC_003960 PC_000874 PC_012621 PC_001231 PC_000414 PC_015163 PC_001100 PC_001258 PC_005199 PC_000100 PC_000468 PC_007078 PC_006405 PC_011684 PC_001856 PC_013935 PC_027163 PC_011683 PC_003564 PC_000269 PC_009549 PC_002305 PC_001309 PC_001198 PC_002462 PC_005731 PC_011685 PC_010924
1,PC_004007 PC_004328 PC_004605 PC_004812 PC_000853 PC_003558 PC_001257 PC_001256 PC_000194 PC_000782 PC_001384 PC_000306 PC_000991 PC_000428 PC_000483 PC_000567 PC_004270 PC_000506 PC_000427 PC_002875 PC_026113 PC_005322 PC_000306 PC_026114 PC_005891 PC_008257 PC_010497 PC_008256 PC_002090 PC_000918 PC_026115 PC_005880 PC_004006 PC_020956 PC_000484 PC_000854 PC_002402 PC_003027 PC_003445
0,PC_032976 PC_032981 PC_026085 PC_026092 PC_001820 PC_003093 PC_002005 PC_003271 PC_001528 PC_008345 PC_015149 PC_032978 PC_003275 PC_001230 PC_032982 PC_009364 PC_032983 PC_026104 PC_032984 PC_032985 PC_026102 PC_032979 PC_032980 PC_001625 PC_007453
1,PC_009990 PC_017838 PC_008745 PC_005169 PC_002636 PC_003092 PC_009992 PC_003863 PC_015153 PC_013610 PC_001472 PC_005703 PC_000760 PC_020909 PC_005985 PC_007836 PC_007837 PC_003021 PC_009367 PC_003362 PC_008346 PC_005312 PC_001164 PC_004113 PC_001958 PC_002096 PC_001473 PC_000358 PC_010641 PC_000560 PC_007457 PC_003780 PC_001500 PC_005407 PC_000989 PC_002001 PC_008847 PC_008853 PC_020910 PC_007458 PC_005991 PC_002635 PC_007455 PC_015150 PC_006356 PC_013608 PC_003632 PC_003633 PC_004112 PC_006357 PC_003864 PC_005168 PC_006687 PC_020908 PC_015151 PC_008450 PC_017837 PC_007930 PC_012340 PC_002396 PC_000521 PC_004501 PC_015152 PC_009868
1,PC_010003 PC_018120 PC_004628 PC_013652 PC_001825 PC_011291 PC_001812 PC_018121 PC_001813 PC_002280 PC_001045 PC_004509 PC_000766 PC_018122 PC_018123 PC_021531 PC_015522 PC_026681 PC_004143 PC_018124 PC_012488 PC_015523 PC_002938 PC_013774 PC_026682 PC_015388 PC_026672 PC_033525 PC_001802 PC_009449 PC_004856 PC_007156 PC_004506 PC_033526 PC_017993 PC_026683 PC_002253 PC_026685 PC_018125 PC_014890 PC_026687 PC_034354 PC_033528 PC_026688 PC_018126 PC_005102 PC_018127 PC_033522 PC_021533 PC_026689 PC_026690 PC_015524 PC_026691 PC_008460 PC_021534 PC_021535 PC_033531 PC_033532 PC_033523 PC_021536 PC_021537 PC_006248 PC_015144 PC_004012
0,PC_012779 PC_012780 PC_027630 PC_012781 PC_001712 PC_011760 PC_011745 PC_011761 PC_014055 PC_015921 PC_014056 PC_027634 PC_022382 PC_001695 PC_018658 PC_001361 PC_010961 PC_009961 PC_022857 PC_010962 PC_012782 PC_006673 PC_007059 PC_035231 PC_022858 PC_011309 PC_010225 PC_010203 PC_010254 PC_002133 PC_035228 PC_011759 PC_000865 PC_001711 PC_012783 PC_002648 PC_015922 PC_001158 PC_000130 PC_001414 PC_003576 PC_027627 PC_000723 PC_002134 PC_006330 PC_010963 PC_027632 PC_001286 PC_008804 PC_011763 PC_001807 PC_011764 PC_001806 PC_011765 PC_000182 PC_000936 PC_010964 PC_001538 PC_022384 PC_014057 PC_010255 PC_014058 PC_011766 PC_006591 PC_011767 PC_001092 PC_001898 PC_011768 PC_010965 PC_011762 PC_012785 PC_022381 PC_027629
0,PC_040618 PC_008961 PC_007530 PC_006754 PC_007166 PC_007167 PC_007168 PC_010228 PC_005609 PC_006755 PC_006756 PC_006753 PC_005458 PC_018738 PC_007169 PC_001954 PC_008962 PC_004809 PC_005318 PC_000706 PC_000951 PC_005744 PC_002401 PC_008079 PC_004811 PC_006757 PC_006626 PC_006416 PC_004511 PC_005888 PC_005611 PC_005319 PC_006055 PC_018737 PC_006056 PC_004515 PC_004267 PC_006398 PC_009463 PC_009464 PC_007531 PC_005890 PC_004269 PC_006758 PC_035664 PC_005612 PC_006417 PC_007170 PC_007532 PC_040618 PC_007163 PC_007164 PC_008020 PC_007165
1,PC_003554 PC_008349 PC_026489 PC_014902 PC_033423 PC_033424 PC_033425 PC_008751 PC_033426 PC_005894 PC_002404 PC_013649 PC_026495 PC_015413
